22307,Hamburg
22309,Hamburg
22335,Hamburg
22337,Hamburg
22339,Hamburg
22359,Hamburg
22391,Hamburg
22393,Hamburg
22395,Hamburg
22397,Hamburg
22399,Hamburg
22415,Hamburg
22417,Hamburg
22419,Hamburg
22453,Hamburg
22455,Hamburg
22457,Hamburg
22459,Hamburg
22523,Hamburg
22525,Hamburg
22527,Hamburg
22529,Hamburg
22547,Hamburg
22549,Hamburg
22559,Hamburg
22587,Hamburg
22589,Hamburg
22605,Hamburg
22607,Hamburg
22609,Hamburg
22761,Hamburg
22763,Hamburg
22765,Hamburg
22767,Hamburg
22769,Hamburg
24103,Kiel
24105,Kiel
24106,Kiel
24107,Kiel
24109,Kiel
24111,Kiel
24113,Kiel
24114,Kiel
24116,Kiel
24118,Kiel
24143,Kiel
24145,Kiel
24146,Kiel
24147,Kiel
24148,Kiel
24149,Kiel
24159,Kiel
24576,Hagen
26121,Oldenburg
26122,Oldenburg
26123,Oldenburg
26125,Oldenburg
26127,Oldenburg
26129,Oldenburg
26131,Oldenburg
26133,Oldenburg
26135,Oldenburg
27568,Bremerhaven
27570,Bremerhaven
27572,Bremerhaven
27574,Bremerhaven
27576,Bremerhaven
27578,Bremerhaven
27580,Bremerhaven
28195,Bremen
28197,Bremen
28199,Bremen
28201,Bremen
28203,Bremen
28205,Bremen
28207,Bremen
28209,Bremen
28211,Bremen
28213,Bremen
28215,Bremen
28217,Bremen
28219,Bremen
28237,Bremen
28239,Bremen
28259,Bremen
28277,Bremen
28279,Bremen
28307,Bremen
28309,Bremen
28325,Bremen
28327,Bremen
28329,Bremen
28355,Bremen
28357,Bremen
28359,Bremen
28717,Bremen
28719,Bremen
28755,Bremen
28757,Bremen
28759,Bremen
28777,Bremen
28779,Bremen
30159,Hannover
30161,Hannover
30163,Hannover
30165,Hannover
30167,Hannover
30169,Hannover
30171,Hannover
30173,Hannover
30175,Hannover
30177,Hannover
30179,Hannover
30419,Hannover
30449,Hannover
30451,Hannover
30453,Hannover
30455,Hannover
30457,Hannover
30459,Hannover
30519,Hannover
30521,Hannover
30539,Hannover
30559,Hannover
30625,Hannover
30627,Hannover
30629,Hannover
30655,Hannover
30657,Hannover
30659,Hannover
30669,Hannover
