22307,Hamburg
22309,Hamburg
22335,Hamburg
22337,Hamburg
22339,Hamburg
22359,Hamburg
22391,Hamburg
22393,Hamburg
22395,Hamburg
22397,Hamburg
22399,Hamburg
22415,Hamburg
22417,Hamburg
22419,Hamburg
22453,Hamburg
22455,Hamburg
22457,Hamburg
22459,Hamburg
22523,Hamburg
22525,Hamburg
22527,Hamburg
22529,Hamburg
22547,Hamburg
22549,Hamburg
22559,Hamburg
22587,Hamburg
22589,Hamburg
22605,Hamburg
22607,Hamburg
22609,Hamburg
22761,Hamburg
22763,Hamburg
22765,Hamburg
22767,Hamburg
22769,Hamburg
24103,Kiel
24105,Kiel
24106,Kiel
24107,Kiel
24109,Kiel
24111,Kiel
24113,Kiel
24114,Kiel
24116,Kiel
24118,Kiel
24143,Kiel
24145,Kiel
24146,Kiel
24147,Kiel
24148,Kiel
24149,Kiel
24159,Kiel
24576,Hagen
26121,Oldenburg
26122,Oldenburg
26123,Oldenburg
26125,Oldenburg
26127,Oldenburg
26129,Oldenburg
26131,Oldenburg
26133,Oldenburg
26135,Oldenburg
27568,Bremerhaven
27570,Bremerhaven
27572,Bremerhaven
27574,Bremerhaven
27576,Bremerhaven
27578,Bremerhaven
27580,Bremerhaven
28195,Bremen
28197,Bremen
28199,Bremen
28201,Bremen
28203,Bremen
28205,Bremen
28207,Bremen
28209,Bremen
28211,Bremen
28213,Bremen
28215,Bremen
28217,Bremen
28219,Bremen
28237,Bremen
28239,Bremen
28259,Bremen
28277,Bremen
28279,Bremen
28307,Bremen
28309,Bremen
28325,Bremen
28327,Bremen
28329,Bremen
28355,Bremen
28357,Bremen
28359,Bremen
28717,Bremen
28719,Bremen
28755,Bremen
28757,Bremen
28759,Bremen
28777,Bremen
28779,Bremen
30159,Hannover
30161,Hannover
30163,Hannover
30165,Hannover
30167,Hannover
30169,Hannover
30171,Hannover
30173,Hannover
30175,Hannover
30177,Hannover
30179,Hannover
30419,Hannover
30449,Hannover
30451,Hannover
30453,Hannover
30455,Hannover
30457,Hannover
30459,Hannover
30519,Hannover
30521,Hannover
30539,Hannover
30559,Hannover
30625,Hannover
30627,Hannover
30629,Hannover
30655,Hannover
30657,Hannover
30659,Hannover
30669,Hannover
31134,Hildesheim
31135,Hildesheim
31137,Hildesheim
31139,Hildesheim
31141,Hildesheim
33098,Paderborn
33100,Paderborn
33102,Paderborn
33104,Paderborn
33106,Paderborn
33154,Paderborn
33161,Paderborn
33602,Bielefeld
33604,Bielefeld
33605,Bielefeld
33607,Bielefeld
33609,Bielefeld
33611,Bielefeld
33613,Bielefeld
33615,Bielefeld
33617,Bielefeld
33619,Bielefeld
33647,Bielefeld
33649,Bielefeld
33659,Bielefeld
33689,Bielefeld
33699,Bielefeld
33719,Bielefeld
33729,Bielefeld
33739,Bielefeld
34117,Kassel
34119,Kassel
34121,Kassel
34123,Kassel
34125,Kassel
34127,Kassel
34128,Kassel
34130,Kassel
34131,Kassel
34132,Kassel
34134,Kassel
34233,Kassel
34355,Kassel
37620,Halle
38100,Braunschweig
38102,Braunschweig
38104,Braunschweig
38106,Braunschweig
38108,Braunschweig
38110,Braunschweig
38112,Braunschweig
38114,Braunschweig
38116,Braunschweig
38118,Braunschweig
38120,Braunschweig
38122,Braunschweig
38124,Braunschweig
38126,Braunschweig
38226,Salzgitter
38228,Salzgitter
38229,Salzgitter
38239,Salzgitter
38259,Salzgitter
38440,Wolfsburg
38442,Wolfsburg
38444,Wolfsburg
38446,Wolfsburg
38448,Wolfsburg
41460,Neuss
41462,Neuss
41464,Neuss
41466,Neuss
41468,Neuss
41469,Neuss
41470,Neuss
41472,Neuss
42103,Wuppertal
42105,Wuppertal
42107,Wuppertal
42109,Wuppertal
42111,Wuppertal
42113,Wuppertal
42115,Wuppertal
42117,Wuppertal
42119,Wuppertal
42275,Wuppertal
42277,Wuppertal
42279,Wuppertal
42281,Wuppertal
42283,Wuppertal
42285,Wuppertal
42287,Wuppertal
42289,Wuppertal
42327,Wuppertal
42329,Wuppertal
42349,Wuppertal
42369,Wuppertal
42389,Wuppertal
42399,Wuppertal
42651,Solingen
42653,Solingen
42655,Solingen
42657,Solingen
42659,Solingen
42697,Solingen
42699,Solingen
42719,Solingen
42853,Remscheid
42855,Remscheid
42857,Remscheid
42859,Remscheid
42897,Remscheid
42899,Remscheid
44135,Dortmund
44137,Dortmund
44139,Dortmund
44141,Dortmund
44143,Dortmund
44145,Dortmund
44147,Dortmund
44149,Dortmund
44225,Dortmund
44227,Dortmund
44229,Dortmund
44263,Dortmund
44265,Dortmund
44267,Dortmund
44269,Dortmund
44287,Dortmund
44289,Dortmund
44309,Dortmund
44319,Dortmund
44328,Dortmund
44329,Dortmund
44339,Dortmund
44357,Dortmund
44359,Dortmund
44369,Dortmund
44379,Dortmund
44388,Dortmund
44623,Herne
44625,Herne
44627,Herne
44628,Herne
44629,Herne
44649,Herne
44651,Herne
44652,Herne
44653,Herne
44787,Bochum
44789,Bochum
44791,Bochum
44793,Bochum
44795,Bochum
44797,Bochum
44799,Bochum
44801,Bochum
44803,Bochum
44805,Bochum
44807,Bochum
44809,Bochum
44866,Bochum
44867,Bochum
44869,Bochum
44879,Bochum
44892,Bochum
44894,Bochum
45127,Essen
45128,Essen
45130,Essen
45131,Essen
45133,Essen
45134,Essen
45136,Essen
45138,Essen
45139,Essen
45141,Essen
45143,Essen
45144,Essen
45145,Essen
45147,Essen
45149,Essen
45219,Essen
45239,Essen
45257,Essen
45259,Essen
45276,Essen
45277,Essen
45279,Essen
45289,Essen
45307,Essen
45309,Essen
45326,Essen
45327,Essen
45329,Essen
45355,Essen
45356,Essen
45357,Essen
45359,Essen
45879,Gelsenkirchen
45881,Gelsenkirchen
45883,Gelsenkirchen
45884,Gelsenkirchen
45886,Gelsenkirchen
45888,Gelsenkirchen
45889,Gelsenkirchen
45891,Gelsenkirchen
45892,Gelsenkirchen
45894,Gelsenkirchen
45896,Gelsenkirchen
45897,Gelsenkirchen
45899,Gelsenkirchen
46045,Oberhausen
46047,Oberhausen
46049,Oberhausen
46117,Oberhausen
46119,Oberhausen
46145,Oberhausen
46147,Oberhausen
46149,Oberhausen
46236,Bottrop
46238,Bottrop
46240,Bottrop
46242,Bottrop
46244,Bottrop
47051,Duisburg
47053,Duisburg
47055,Duisburg
47057,Duisburg
47058,Duisburg
47059,Duisburg
47119,Duisburg
47137,Duisburg
47138,Duisburg
47139,Duisburg
47166,Duisburg
47167,Duisburg
47169,Duisburg
47178,Duisburg
47179,Duisburg
47198,Duisburg
47199,Duisburg
47226,Duisburg
47228,Duisburg
47229,Duisburg
47239,Duisburg
47249,Duisburg
47259,Duisburg
47269,Duisburg
47279,Duisburg
47441,Moers
47443,Moers
47445,Moers
47447,Moers
47798,Krefeld
47799,Krefeld
47800,Krefeld
47802,Krefeld
47803,Krefeld
47804,Krefeld
47805,Krefeld
47807,Krefeld
47809,Krefeld
47829,Krefeld
47839,Krefeld
49843,Halle
51371,Leverkusen
51373,Leverkusen
51375,Leverkusen
51377,Leverkusen
51379,Leverkusen
51381,Leverkusen
51427,Bergisch Gladbach
51429,Bergisch Gladbach
51465,Bergisch Gladbach
51467,Bergisch Gladbach
51469,Bergisch Gladbach
52062,Aachen
52064,Aachen
52066,Aachen
52068,Aachen
52070,Aachen
52072,Aachen
52074,Aachen
52076,Aachen
52078,Aachen
52080,Aachen
53111,Bonn
53113,Bonn
53115,Bonn
53117,Bonn
53119,Bonn
53121,Bonn
53123,Bonn
53125,Bonn
53127,Bonn
53129,Bonn
53173,Bonn
53175,Bonn
53177,Bonn
53179,Bonn
53225,Bonn
53227,Bonn
53229,Bonn
54290,Trier
54292,Trier
54293,Trier
54294,Trier
54295,Trier
54296,Trier
54636,Hamm
55116,Mainz
55118,Mainz
55120,Mainz
55122,Mainz
55124,Mainz
55126,Mainz
55127,Mainz
55128,Mainz
55129,Mainz
55130,Mainz
55131,Mainz
55606,Oberhausen
56068,Koblenz
56070,Koblenz
56072,Koblenz
56073,Koblenz
56075,Koblenz
56076,Koblenz
56077,Koblenz
57072,Siegen
57074,Siegen
57076,Siegen
57078,Siegen
57080,Siegen
58089,Hagen
58091,Hagen
58093,Hagen
58095,Hagen
58097,Hagen
58099,Hagen
58119,Hagen
58135,Hagen
59063,Hamm
59065,Hamm
59067,Hamm
59069,Hamm
59071,Hamm
59073,Hamm
59075,Hamm
59077,Hamm
60306,Frankfurt am Main
60308,Frankfurt am Main
60310,Frankfurt am Main
60311,Frankfurt am Main
60312,Frankfurt am Main
60313,Frankfurt am Main
60314,Frankfurt am Main
60316,Frankfurt am Main
60318,Frankfurt am Main
60320,Frankfurt am Main
60322,Frankfurt am Main
60323,Frankfurt am Main
60325,Frankfurt am Main
60326,Frankfurt am Main
60327,Frankfurt am Main
60329,Frankfurt am Main
60385,Frankfurt am Main
60386,Frankfurt am Main
60388,Frankfurt am Main
60389,Frankfurt am Main
60431,Frankfurt am Main
60433,Frankfurt am Main
60435,Frankfurt am Main
60437,Frankfurt am Main
60438,Frankfurt am Main
60439,Frankfurt am Main
60486,Frankfurt am Main
60487,Frankfurt am Main
60488,Frankfurt am Main
60489,Frankfurt am Main
60528,Frankfurt am Main
60529,Frankfurt am Main
60549,Frankfurt am Main
60594,Frankfurt am Main
60596,Frankfurt am Main
60598,Frankfurt am Main
60599,Frankfurt am Main
63065,Offenbach am Main
63067,Offenbach am Main
63069,Offenbach am Main
63071,Offenbach am Main
63073,Offenbach am Main
63075,Offenbach am Main
64283,Darmstadt
64285,Darmstadt
64287,Darmstadt
64289,Darmstadt
64291,Darmstadt
64293,Darmstadt
64295,Darmstadt
64297,Darmstadt
65183,Wiesbaden
65185,Wiesbaden
65187,Wiesbaden
65189,Wiesbaden
65191,Wiesbaden
65193,Wiesbaden
65195,Wiesbaden
65197,Wiesbaden
65199,Wiesbaden
65201,Wiesbaden
65203,Wiesbaden
65205,Wiesbaden
65207,Wiesbaden
65929,Frankfurt am Main
65931,Frankfurt am Main
65933,Frankfurt am Main
65934,Frankfurt am Main
65936,Frankfurt am Main
67059,Ludwigshafen am Rhein
67061,Ludwigshafen am Rhein
67063,Ludwigshafen am Rhein
67065,Ludwigshafen am Rhein
67067,Ludwigshafen am Rhein
67069,Ludwigshafen am Rhein
67071,Ludwigshafen am Rhein
68159,Mannheim
68161,Mannheim
68163,Mannheim
68165,Mannheim
68167,Mannheim
68169,Mannheim
68199,Mannheim
68219,Mannheim
68229,Mannheim
68239,Mannheim
68259,Mannheim
68305,Mannheim
68307,Mannheim
68309,Mannheim
69115,Heidelberg
69117,Heidelberg
69118,Heidelberg
69120,Heidelberg
69121,Heidelberg
69123,Heidelberg
69124,Heidelberg
69126,Heidelberg
70173,Stuttgart
70174,Stuttgart
70176,Stuttgart
70178,Stuttgart
70180,Stuttgart
70182,Stuttgart
70184,Stuttgart
70186,Stuttgart
70188,Stuttgart
70190,Stuttgart
70191,Stuttgart
70192,Stuttgart
70193,Stuttgart
70195,Stuttgart
70197,Stuttgart
70199,Stuttgart
70327,Stuttgart
70329,Stuttgart
70372,Stuttgart
70374,Stuttgart
70376,Stuttgart
70378,Stuttgart
70435,Stuttgart
70437,Stuttgart
70439,Stuttgart
70469,Stuttgart
70499,Stuttgart
70563,Stuttgart
70565,Stuttgart
70567,Stuttgart
70569,Stuttgart
70597,Stuttgart
70599,Stuttgart
70619,Stuttgart
70629,Stuttgart
72760,Reutlingen
72762,Reutlingen
72764,Reutlingen
72766,Reutlingen
72768,Reutlingen
72770,Reutlingen
74072,Heilbronn
74074,Heilbronn
74076,Heilbronn
74078,Heilbronn
74080,Heilbronn
74081,Heilbronn
75172,Pforzheim
75173,Pforzheim
75175,Pforzheim
75177,Pforzheim
75179,Pforzheim
75180,Pforzheim
75181,Pforzheim
76131,Karlsruhe
76133,Karlsruhe
76135,Karlsruhe
76137,Karlsruhe
76139,Karlsruhe
76149,Karlsruhe
76185,Karlsruhe
76187,Karlsruhe
76189,Karlsruhe
76199,Karlsruhe
76227,Karlsruhe
76228,Karlsruhe
76229,Karlsruhe
76887,Oberhausen
82386,Oberhausen
85049,Ingolstadt
85051,Ingolstadt
85053,Ingolstadt
85055,Ingolstadt
85057,Ingolstadt
86150,Augsburg
86152,Augsburg
86153,Augsburg
86154,Augsburg
86156,Augsburg
86157,Augsburg
86159,Augsburg
86161,Augsburg
86163,Augsburg
86165,Augsburg
86167,Augsburg
86169,Augsburg
86179,Augsburg
86199,Augsburg
86697,Oberhausen
89073,Ulm
89075,Ulm
89077,Ulm
89079,Ulm
89081,Ulm
91052,Erlangen
91054,Erlangen
91056,Erlangen
91058,Erlangen
93047,Regensburg
93049,Regensburg
93051,Regensburg
93053,Regensburg
93055,Regensburg
93057,Regensburg
93059,Regensburg
99084,Erfurt
99085,Erfurt
99086,Erfurt
99087,Erfurt
99089,Erfurt
99090,Erfurt
99091,Erfurt
99092,Erfurt
99094,Erfurt
99095,Erfurt
99096,Erfurt
99097,Erfurt
99098,Erfurt
99099,Erfurt
